,Nose_x,Nose_y,Nose_likelihood,Neck_x,Neck_y,Neck_likelihood,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_likelihood,Right_Elbow_x,Right_Elbow_y,Right_Elbow_likelihood,Right_Wrist_x,Right_Wrist_y,Right_Wrist_likelihood,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_likelihood,Left_Elbow_x,Left_Elbow_y,Left_Elbow_likelihood,Left_Wrist_x,Left_Wrist_y,Left_Wrist_likelihood,MidHip_x,MidHip_y,MidHip_likelihood,Right_Hip_x,Right_Hip_y,Right_Hip_likelihood,Right_Knee_x,Right_Knee_y,Right_Knee_likelihood,Right_Ankle_x,Right_Ankle_y,Right_Ankle_likelihood,Left_Hip_x,Left_Hip_y,Left_Hip_likelihood,Left_Knee_x,Left_Knee_y,Left_Knee_likelihood,Left_Ankle_x,Left_Ankle_y,Left_Ankle_likelihood,Right_Eye_x,Right_Eye_y,Right_Eye_likelihood,Left_Eye_x,Left_Eye_y,Left_Eye_likelihood,Right_Ear_x,Right_Ear_y,Right_Ear_likelihood,Left_Ear_x,Left_Ear_y,Left_Ear_likelihood,Left_BigToe_x,Left_BigToe_y,Left_BigToe_likelihood,Left_SmallToe_x,Left_SmallToe_y,Left_SmallToe_likelihood,Left_Heel_x,Left_Heel_y,Left_Heel_likelihood,Right_BigToe_x,Right_BigToe_y,Right_BigToe_likelihood,Right_SmallToe_x,Right_SmallToe_y,Right_SmallToe_likelihood,Right_Heel_x,Right_Heel_y,Right_Heel_likelihood
0,666.556,131.832,0.954247,668.572,210.114,0.891626,615.661,212.053,0.841285,588.296,302.215,0.870566,570.582,390.343,0.851545,727.246,206.225,0.801964,762.66,290.405,0.885201,784.163,366.931,0.851303,666.69,384.464,0.708155,633.324,384.508,0.692892,639.19,513.777,0.52498,0.0,0.0,0.0,703.807,384.444,0.668146,697.954,505.928,0.869105,680.291,584.302,0.875465,652.953,121.93,0.870716,680.231,120.05,0.915165,639.18,133.659,0.880628,695.914,133.683,0.93468,680.377,631.365,0.82764,695.969,621.603,0.756799,666.566,584.322,0.787634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,664.618,129.788,0.909162,666.625,208.125,0.89098,613.674,210.145,0.804785,586.298,300.225,0.850873,568.64,388.455,0.832417,723.401,198.422,0.796573,762.567,288.386,0.877528,782.226,366.835,0.842296,666.705,384.49,0.684875,633.36,384.543,0.671848,637.238,521.613,0.568351,635.346,639.21,0.784196,703.798,384.461,0.655482,699.948,509.931,0.849361,680.383,576.513,0.844338,650.982,118.052,0.946719,676.351,118.03,0.899151,635.325,131.693,0.917902,690.118,131.688,0.894448,680.333,631.282,0.817888,694.065,621.539,0.722446,666.605,572.637,0.756275,639.181,676.393,0.722965,621.609,668.622,0.71729,643.114,648.949,0.598759
0,662.6,122.006,0.850017,664.733,204.239,0.869842,607.826,210.055,0.799661,584.282,298.275,0.82148,558.916,388.439,0.822884,721.445,196.478,0.813977,760.703,286.499,0.873869,778.323,364.861,0.861113,668.617,386.473,0.653639,635.24,388.439,0.643673,637.204,545.117,0.543813,635.297,641.121,0.781825,707.74,384.539,0.65239,701.866,509.968,0.814383,682.271,572.619,0.875584,649.008,116.039,0.940562,670.511,116.014,0.895799,633.351,129.727,0.899941,684.312,127.819,0.861311,680.324,627.446,0.828459,695.897,619.634,0.739694,668.585,570.622,0.730278,641.111,674.467,0.722168,623.503,668.608,0.714052,641.119,648.994,0.576261
0,656.819,118.102,0.890739,664.613,198.391,0.895317,604.015,206.199,0.800985,576.533,294.41,0.799102,556.824,386.509,0.850375,717.568,194.535,0.821681,760.562,284.531,0.852274,776.292,364.91,0.906714,666.7,384.466,0.684207,633.271,384.551,0.656799,635.322,523.579,0.595125,635.325,635.301,0.784619,705.819,382.564,0.646198,705.746,509.946,0.816091,682.335,572.612,0.862411,648.866,112.199,0.896053,666.676,112.158,0.896513,633.241,123.906,0.872723,682.347,121.981,0.893799,680.282,631.321,0.823595,694.005,621.569,0.687654,670.537,570.653,0.72981,641.132,670.52,0.680418,623.489,666.63,0.704411,643.083,641.118,0.586029
0,652.924,116.139,0.931757,662.674,196.38,0.894407,603.912,200.359,0.815026,574.538,290.542,0.847833,554.897,386.441,0.851877,715.622,192.486,0.795448,758.582,278.669,0.829284,774.361,364.852,0.879135,666.605,382.512,0.692863,631.345,384.458,0.631354,635.298,527.532,0.568033,635.271,635.223,0.810252,703.841,380.566,0.640273,707.701,509.901,0.843631,682.347,578.45,0.836012,645.034,106.269,0.85065,666.536,104.38,0.932072,631.26,118.128,0.870582,682.234,118.066,0.961406,680.365,635.272,0.835551,695.929,631.301,0.700691,670.499,574.585,0.692246,639.175,668.551,0.69397,621.597,664.715,0.705738,643.063,639.19,0.583849
0,652.859,116.055,0.927,660.722,194.493,0.869213,603.837,196.515,0.834,572.635,290.429,0.876735,550.965,382.588,0.848878,713.676,188.613,0.790611,754.747,276.715,0.815418,770.441,364.874,0.828835,664.697,380.535,0.679485,627.445,382.494,0.610833,635.172,513.778,0.669757,635.224,633.214,0.802272,701.877,378.578,0.631298,707.759,507.92,0.850371,682.358,588.221,0.874385,641.173,104.299,0.873219,664.686,102.452,0.952652,627.389,117.977,0.877435,680.351,116.122,0.945306,682.239,643.076,0.79943,697.881,635.265,0.723913,672.455,588.2,0.683461,641.129,666.664,0.703187,623.516,664.637,0.70001,639.217,635.294,0.607681
0,650.995,116.0,0.926519,660.676,194.495,0.86201,601.994,196.505,0.837409,572.576,288.522,0.89517,547.068,378.632,0.823145,713.648,188.59,0.794863,748.9,274.844,0.822722,764.56,364.889,0.825749,666.563,376.664,0.684442,631.313,380.541,0.634185,633.311,505.897,0.73066,635.308,611.755,0.668124,703.828,372.765,0.624635,703.863,504.001,0.792055,684.228,594.105,0.823729,639.219,102.433,0.893146,664.631,102.376,0.958438,625.444,116.135,0.87247,680.323,116.049,0.94158,684.28,648.902,0.782948,701.853,639.188,0.716724,674.443,596.104,0.663338,635.295,648.959,0.445237,619.636,641.139,0.46739,643.12,617.586,0.561113
0,650.939,114.161,0.923926,658.73,194.46,0.855431,601.925,196.462,0.83017,572.489,286.559,0.882396,545.166,370.77,0.83886,713.641,188.576,0.790291,745.049,278.74,0.804327,760.632,368.787,0.882356,666.554,374.683,0.688895,631.299,378.594,0.631588,633.311,505.957,0.721877,635.179,619.627,0.75649,703.804,370.79,0.631511,699.983,496.22,0.808912,684.229,604.004,0.836936,639.19,102.387,0.903423,664.602,102.38,0.953852,623.511,116.072,0.884106,680.256,116.079,0.9411,690.113,658.748,0.649659,707.705,650.954,0.680482,676.407,609.776,0.645952,637.261,664.606,0.669812,621.569,658.78,0.614303,641.119,623.516,0.561726
0,650.909,114.136,0.917574,654.893,194.455,0.866375,601.85,196.461,0.826259,570.692,284.567,0.867457,549.038,364.896,0.833224,713.602,188.576,0.798911,744.877,278.737,0.829248,758.566,366.92,0.837849,664.664,370.814,0.691487,629.34,374.691,0.621442,633.311,507.908,0.723259,633.377,619.572,0.799164,699.942,368.852,0.655306,699.932,496.138,0.836559,684.207,619.65,0.823733,637.284,102.393,0.908563,664.559,102.376,0.936734,621.587,116.116,0.894621,678.38,116.064,0.918949,684.213,664.592,0.694847,701.879,660.696,0.668318,676.372,629.399,0.666912,637.242,660.688,0.706785,621.537,652.899,0.679056,639.207,623.505,0.63894
0,649.026,114.15,0.910806,654.85,194.466,0.87556,599.98,196.476,0.826929,570.597,282.584,0.853939,552.903,355.079,0.86258,713.553,188.591,0.80019,742.976,280.64,0.83031,748.925,368.828,0.819952,664.652,374.689,0.678815,627.401,376.65,0.613435,633.217,513.815,0.6418,633.311,623.543,0.745518,699.951,372.706,0.638017,697.961,503.977,0.827815,682.284,635.327,0.823768,635.35,102.422,0.927877,662.619,102.375,0.905452,619.645,116.147,0.949264,676.425,116.067,0.8946,682.333,680.272,0.736814,699.928,674.463,0.752843,672.451,648.893,0.71186,639.191,662.651,0.722174,621.528,654.848,0.667646,637.246,633.252,0.571046
