,Nose_x,Nose_y,Nose_likelihood,Neck_x,Neck_y,Neck_likelihood,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_likelihood,Right_Elbow_x,Right_Elbow_y,Right_Elbow_likelihood,Right_Wrist_x,Right_Wrist_y,Right_Wrist_likelihood,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_likelihood,Left_Elbow_x,Left_Elbow_y,Left_Elbow_likelihood,Left_Wrist_x,Left_Wrist_y,Left_Wrist_likelihood,MidHip_x,MidHip_y,MidHip_likelihood,Right_Hip_x,Right_Hip_y,Right_Hip_likelihood,Right_Knee_x,Right_Knee_y,Right_Knee_likelihood,Right_Ankle_x,Right_Ankle_y,Right_Ankle_likelihood,Left_Hip_x,Left_Hip_y,Left_Hip_likelihood,Left_Knee_x,Left_Knee_y,Left_Knee_likelihood,Left_Ankle_x,Left_Ankle_y,Left_Ankle_likelihood,Right_Eye_x,Right_Eye_y,Right_Eye_likelihood,Left_Eye_x,Left_Eye_y,Left_Eye_likelihood,Right_Ear_x,Right_Ear_y,Right_Ear_likelihood,Left_Ear_x,Left_Ear_y,Left_Ear_likelihood,Left_BigToe_x,Left_BigToe_y,Left_BigToe_likelihood,Left_SmallToe_x,Left_SmallToe_y,Left_SmallToe_likelihood,Left_Heel_x,Left_Heel_y,Left_Heel_likelihood,Right_BigToe_x,Right_BigToe_y,Right_BigToe_likelihood,Right_SmallToe_x,Right_SmallToe_y,Right_SmallToe_likelihood,Right_Heel_x,Right_Heel_y,Right_Heel_likelihood
0,719.537,114.09,0.814585,664.671,163.156,0.67572,664.713,163.139,0.808016,648.876,255.208,0.818,648.963,351.198,0.786555,658.787,163.108,0.459071,680.282,274.727,0.791945,746.962,315.884,0.782795,650.972,339.426,0.588778,666.648,343.357,0.599989,711.644,427.576,0.724555,737.151,494.158,0.729273,635.256,335.489,0.507107,623.486,445.192,0.752723,582.371,572.578,0.772122,713.62,100.43,0.930619,0.0,0.0,0.0,684.294,102.305,0.912135,0.0,0.0,0.0,633.227,601.891,0.68508,623.529,594.123,0.596928,566.691,586.207,0.707161,729.336,500.07,0.22513,744.998,503.998,0.270387,743.022,505.962,0.746249
0,721.433,116.134,0.866677,666.536,165.072,0.70136,664.637,165.059,0.816504,637.25,255.196,0.789617,633.353,349.186,0.857182,674.409,165.124,0.510407,676.418,266.967,0.649938,746.902,302.238,0.561204,656.786,341.385,0.547341,664.656,345.291,0.58311,709.637,421.694,0.612388,741.06,484.414,0.661583,649.02,337.502,0.446978,617.591,445.239,0.740906,564.723,574.52,0.735419,713.622,102.418,0.925945,0.0,0.0,0.0,684.298,104.294,0.889468,0.0,0.0,0.0,617.564,601.997,0.670427,609.8,598.033,0.581571,547.115,588.178,0.707345,754.757,507.895,0.310833,750.875,505.982,0.296779,745.008,494.197,0.565907
0,721.454,118.038,0.870817,666.584,167.048,0.712303,664.703,167.051,0.809205,635.241,253.224,0.833988,621.554,351.186,0.856633,676.358,168.994,0.52198,680.295,268.856,0.65958,760.617,296.32,0.771239,650.918,347.243,0.576804,664.578,349.248,0.602066,713.555,431.449,0.72581,746.98,490.235,0.501321,637.226,343.345,0.455529,611.746,441.297,0.730691,551.032,570.593,0.766808,713.663,104.348,0.898376,0.0,0.0,0.0,686.182,106.335,0.852085,0.0,0.0,0.0,599.944,601.897,0.67767,592.13,594.136,0.602143,535.296,582.37,0.693061,756.743,507.829,0.206841,758.659,507.853,0.19013,758.711,496.154,0.368097
0,723.425,120.073,0.822746,668.601,170.923,0.707436,664.703,168.964,0.808135,633.263,255.128,0.835269,617.553,351.182,0.866064,680.286,174.866,0.683602,682.368,263.02,0.688954,752.826,290.36,0.645241,650.939,353.174,0.560696,664.63,355.143,0.546531,713.684,431.485,0.377419,778.324,582.351,0.437764,637.239,351.176,0.430599,603.89,447.182,0.72573,537.3,568.644,0.765008,713.734,112.12,0.852948,0.0,0.0,0.0,688.152,112.189,0.838592,0.0,0.0,0.0,586.246,601.907,0.687757,580.412,596.068,0.584131,519.657,576.498,0.693195,836.991,568.641,0.406483,831.149,572.63,0.365932,776.323,596.107,0.43209
0,725.402,121.97,0.859186,670.493,174.843,0.695305,666.697,174.843,0.78699,633.285,257.156,0.866703,615.626,351.203,0.859968,680.258,176.757,0.593601,688.15,270.838,0.685351,774.327,290.459,0.790741,650.887,353.195,0.609513,666.554,357.063,0.60464,717.528,433.521,0.72328,754.773,498.106,0.737742,635.218,351.202,0.511002,603.993,445.265,0.808248,525.549,558.851,0.774646,717.519,114.086,0.861914,0.0,0.0,0.0,692.097,114.156,0.868916,0.0,0.0,0.0,570.523,601.921,0.678145,562.782,596.046,0.580682,507.838,570.527,0.680849,729.369,498.1,0.457395,733.233,494.265,0.381379,760.682,507.963,0.77273
0,727.3,125.866,0.856474,674.412,176.748,0.687022,668.626,176.751,0.773478,635.171,259.063,0.889738,615.593,353.168,0.847883,680.326,176.78,0.618389,684.262,272.81,0.653711,774.379,290.526,0.762595,654.834,357.072,0.583903,672.483,360.987,0.569081,725.374,445.24,0.535998,750.831,500.048,0.711008,639.157,353.174,0.511421,617.607,445.267,0.814938,523.578,554.887,0.786372,719.505,116.007,0.872051,0.0,0.0,0.0,694.049,115.998,0.895574,0.0,0.0,0.0,551.016,601.98,0.683038,545.147,597.995,0.622504,505.884,556.981,0.704361,729.26,494.269,0.412534,729.381,492.298,0.400136,760.563,509.864,0.756093
0,729.27,125.866,0.872798,678.358,176.763,0.695313,678.299,176.817,0.764156,637.234,259.135,0.870522,619.502,353.203,0.888358,682.26,174.884,0.542555,696.012,272.797,0.785713,774.289,296.321,0.802598,662.626,355.133,0.607523,676.401,359.01,0.593816,727.373,445.238,0.442391,750.847,505.905,0.664127,646.982,353.15,0.538041,633.289,445.251,0.817074,523.573,549.029,0.764948,725.38,115.992,0.900881,0.0,0.0,0.0,695.994,116.048,0.944065,0.0,0.0,0.0,539.179,601.923,0.700426,535.373,596.084,0.622167,503.954,551.031,0.701277,729.368,502.025,0.190051,731.266,496.194,0.177354,758.677,511.863,0.645668
0,729.349,127.812,0.849443,678.304,176.772,0.664379,678.373,176.819,0.784174,645.065,261.051,0.812723,631.301,357.048,0.828446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.65,359.007,0.595087,680.311,362.938,0.578518,729.35,456.96,0.551144,745.021,511.816,0.467308,656.819,355.079,0.490538,635.315,458.926,0.807804,531.412,541.154,0.750962,727.284,115.997,0.920971,0.0,0.0,0.0,697.911,115.977,0.904099,0.0,0.0,0.0,525.54,601.873,0.691639,523.496,597.994,0.59282,511.799,541.165,0.67192,742.994,515.775,0.172401,746.919,519.664,0.165963,750.847,519.669,0.360467
0,731.298,123.936,0.825978,672.461,174.874,0.681138,680.285,176.821,0.789455,648.884,264.951,0.82089,641.115,362.922,0.79522,664.598,170.944,0.571434,695.896,278.701,0.742653,756.744,308.091,0.805518,680.299,366.806,0.623139,668.563,366.879,0.554231,648.873,462.919,0.777536,541.291,539.275,0.741749,688.16,364.872,0.536132,729.383,476.552,0.572706,711.719,594.096,0.62759,727.376,114.119,0.9137,0.0,0.0,0.0,697.989,114.092,0.895678,0.0,0.0,0.0,772.34,611.723,0.677469,770.409,603.955,0.629303,694.062,607.853,0.511818,531.447,588.308,0.630597,527.552,584.295,0.540162,525.481,537.331,0.678271
0,731.271,120.083,0.854861,672.466,169.036,0.654339,680.366,172.94,0.792611,652.958,266.956,0.769225,658.74,366.86,0.759897,662.697,167.004,0.605043,692.085,282.588,0.555492,745.012,317.841,0.782167,680.266,366.79,0.671237,666.616,366.832,0.636073,662.676,462.822,0.832108,556.874,539.229,0.805331,690.111,364.89,0.61497,719.486,470.715,0.683182,699.899,590.197,0.664447,727.374,112.172,0.892807,0.0,0.0,0.0,697.986,112.124,0.867906,0.0,0.0,0.0,756.661,613.669,0.672231,750.851,603.968,0.631352,682.327,603.965,0.555232,558.827,586.259,0.675977,545.137,574.547,0.605465,539.301,537.297,0.700649
0,733.211,118.148,0.824709,668.528,168.977,0.725996,680.283,170.97,0.807844,666.592,272.805,0.847003,678.367,366.876,0.779667,656.798,167.023,0.664597,672.473,276.764,0.327564,729.222,321.814,0.684478,666.637,355.108,0.612181,674.45,357.064,0.641071,680.32,460.865,0.45657,574.574,539.259,0.471054,654.872,353.157,0.488641,680.309,460.835,0.447319,574.523,537.319,0.539052,729.233,106.343,0.8687,0.0,0.0,0.0,697.977,106.332,0.878843,0.0,0.0,0.0,586.218,584.282,0.357691,584.318,576.491,0.360491,554.901,537.242,0.498489,586.295,588.271,0.511742,576.454,582.378,0.378763,556.953,539.184,0.477344
0,729.407,120.002,0.851638,666.644,167.079,0.785355,680.334,170.973,0.822543,672.482,272.853,0.804484,697.913,362.932,0.861058,654.816,165.121,0.726187,670.548,280.654,0.219255,711.719,325.749,0.767836,664.623,357.075,0.643262,672.468,357.1,0.618875,692.05,460.842,0.514962,697.944,523.575,0.0766385,652.874,357.062,0.55791,682.285,456.945,0.588076,601.916,543.143,0.720568,727.373,106.314,0.876354,0.0,0.0,0.0,697.934,104.376,0.903423,0.0,0.0,0.0,619.533,601.928,0.717069,617.611,594.143,0.610382,584.284,543.18,0.6607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,729.395,121.969,0.846129,666.574,167.038,0.819518,680.328,170.975,0.832908,680.301,270.838,0.847863,715.557,357.055,0.80973,652.852,165.058,0.752652,0.0,0.0,0.0,0.0,0.0,0.0,662.632,351.206,0.621149,674.433,351.216,0.620321,684.278,503.967,0.613975,648.968,599.954,0.763786,647.022,351.171,0.540629,709.705,447.14,0.760589,619.641,554.977,0.796732,727.339,108.247,0.868953,0.0,0.0,0.0,697.876,104.375,0.915336,0.0,0.0,0.0,645.062,574.538,0.229481,643.074,570.551,0.222382,603.954,556.941,0.683022,705.764,617.62,0.725362,690.119,619.672,0.704214,633.345,605.867,0.749492
0,729.372,120.009,0.851358,666.582,165.167,0.807702,680.269,170.915,0.813918,686.192,268.924,0.825244,735.188,351.078,0.828523,652.937,165.022,0.714502,0.0,0.0,0.0,0.0,0.0,0.0,666.582,349.202,0.632976,651.017,351.191,0.597672,670.55,476.543,0.720184,633.245,599.946,0.770162,680.377,345.312,0.565449,711.722,458.936,0.784896,650.94,570.593,0.707699,727.314,106.322,0.870183,0.0,0.0,0.0,697.901,104.385,0.895813,0.0,0.0,0.0,693.989,605.899,0.457935,692.019,599.966,0.427751,637.23,572.534,0.170458,686.165,617.673,0.732571,672.47,621.571,0.660127,617.609,605.895,0.726174
0,729.407,121.961,0.836998,670.535,166.991,0.650836,678.302,169.021,0.774167,697.86,272.776,0.888195,758.581,347.238,0.806608,666.6,165.027,0.537295,682.301,270.868,0.138583,698.005,317.832,0.131848,666.635,349.247,0.669626,650.94,353.122,0.62847,664.545,482.473,0.710108,619.645,592.169,0.675891,682.338,345.328,0.612602,715.607,451.111,0.803254,678.286,576.466,0.755781,727.347,110.238,0.869815,0.0,0.0,0.0,697.906,106.314,0.895209,0.0,0.0,0.0,723.434,605.895,0.72376,725.297,601.932,0.693964,664.635,586.3,0.632183,666.679,617.54,0.621917,654.838,617.641,0.607385,603.978,602.004,0.560177
