,Nose_x,Nose_y,Nose_likelihood,Neck_x,Neck_y,Neck_likelihood,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_likelihood,Right_Elbow_x,Right_Elbow_y,Right_Elbow_likelihood,Right_Wrist_x,Right_Wrist_y,Right_Wrist_likelihood,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_likelihood,Left_Elbow_x,Left_Elbow_y,Left_Elbow_likelihood,Left_Wrist_x,Left_Wrist_y,Left_Wrist_likelihood,MidHip_x,MidHip_y,MidHip_likelihood,Right_Hip_x,Right_Hip_y,Right_Hip_likelihood,Right_Knee_x,Right_Knee_y,Right_Knee_likelihood,Right_Ankle_x,Right_Ankle_y,Right_Ankle_likelihood,Left_Hip_x,Left_Hip_y,Left_Hip_likelihood,Left_Knee_x,Left_Knee_y,Left_Knee_likelihood,Left_Ankle_x,Left_Ankle_y,Left_Ankle_likelihood,Right_Eye_x,Right_Eye_y,Right_Eye_likelihood,Left_Eye_x,Left_Eye_y,Left_Eye_likelihood,Right_Ear_x,Right_Ear_y,Right_Ear_likelihood,Left_Ear_x,Left_Ear_y,Left_Ear_likelihood,Left_BigToe_x,Left_BigToe_y,Left_BigToe_likelihood,Left_SmallToe_x,Left_SmallToe_y,Left_SmallToe_likelihood,Left_Heel_x,Left_Heel_y,Left_Heel_likelihood,Right_BigToe_x,Right_BigToe_y,Right_BigToe_likelihood,Right_SmallToe_x,Right_SmallToe_y,Right_SmallToe_likelihood,Right_Heel_x,Right_Heel_y,Right_Heel_likelihood
0,0.0,0.0,0.0,664.538,211.999,0.904097,715.566,214.063,0.81626,737.126,308.109,0.746801,727.422,357.073,0.845453,605.857,206.211,0.80956,576.519,274.774,0.875737,551.042,366.806,0.860184,650.952,378.606,0.627366,688.145,382.479,0.595659,682.253,511.828,0.713192,666.713,649.032,0.755063,617.577,374.7,0.617423,615.617,507.916,0.747657,617.663,615.613,0.730697,0.0,0.0,0.0,0.0,0.0,0.0,695.995,149.351,0.888816,643.128,147.405,0.857949,617.677,617.624,0.35566,605.847,617.644,0.488285,619.594,631.371,0.738537,678.379,680.362,0.70794,664.693,678.378,0.678437,666.539,662.705,0.57764
0,0.0,0.0,0.0,662.66,212.145,0.887719,713.69,217.997,0.803949,733.255,308.061,0.771297,727.363,355.078,0.860332,604.005,210.048,0.8389,576.462,274.758,0.886381,551.031,362.969,0.822225,650.974,384.459,0.642392,690.108,388.398,0.567333,680.388,519.652,0.738187,668.533,650.967,0.736127,617.581,382.504,0.630834,615.661,507.857,0.76772,619.506,617.586,0.77267,0.0,0.0,0.0,0.0,0.0,0.0,695.892,151.329,0.84363,643.066,149.357,0.846963,619.576,611.749,0.392446,605.93,615.664,0.508254,619.656,633.24,0.810637,680.27,682.23,0.698992,666.56,680.283,0.670298,666.552,664.698,0.582126
0,0.0,0.0,0.0,662.614,214.062,0.859611,713.626,221.851,0.826489,733.261,317.882,0.772758,727.238,353.228,0.80711,603.975,210.21,0.865848,574.546,276.699,0.875977,551.011,362.945,0.821404,650.876,388.405,0.639818,684.311,394.281,0.579646,680.28,521.637,0.737674,668.556,652.872,0.722804,617.53,384.525,0.624783,615.625,507.903,0.786401,619.522,615.674,0.746232,0.0,0.0,0.0,0.0,0.0,0.0,693.974,151.347,0.852402,637.286,149.424,0.859294,619.558,617.58,0.363862,605.89,617.617,0.494729,621.541,633.252,0.736576,680.261,682.273,0.689578,664.704,680.319,0.663266,666.662,666.57,0.546132
0,0.0,0.0,0.0,654.9,216.015,0.819432,711.691,223.764,0.830689,733.244,319.777,0.789984,725.346,355.164,0.778266,601.993,212.138,0.857915,572.644,282.623,0.863417,551.041,366.887,0.859532,649.057,388.386,0.652012,684.204,392.317,0.591053,678.332,519.696,0.686711,668.578,646.996,0.710305,617.514,384.536,0.61793,617.58,502.015,0.755546,619.549,617.618,0.756666,0.0,0.0,0.0,0.0,0.0,0.0,686.202,155.239,0.805053,635.185,151.399,0.86617,619.558,629.366,0.377073,605.934,625.466,0.493508,619.654,633.248,0.766326,680.381,682.264,0.657367,666.658,678.375,0.614118,666.599,658.741,0.558421
0,0.0,0.0,0.0,654.86,217.942,0.821292,711.648,221.874,0.827315,731.265,315.879,0.792069,723.401,355.12,0.773928,601.978,214.065,0.836136,572.612,286.469,0.882681,552.896,370.768,0.842831,649.022,392.31,0.643844,684.205,396.233,0.601374,678.293,523.621,0.707149,668.569,633.267,0.676216,615.668,388.394,0.609741,617.637,500.106,0.749399,619.573,619.553,0.773318,0.0,0.0,0.0,0.0,0.0,0.0,682.266,151.4,0.878386,633.247,151.359,0.901893,625.464,637.243,0.407481,613.721,635.211,0.479629,619.653,633.327,0.756874,678.312,680.358,0.442516,682.331,678.314,0.424449,664.614,648.923,0.569779
0,0.0,0.0,0.0,651.039,214.104,0.866851,709.732,217.927,0.79276,729.366,317.813,0.86677,721.45,357.076,0.744504,601.86,212.196,0.832219,572.608,288.416,0.906652,552.962,370.78,0.865404,648.993,384.541,0.662464,682.35,388.404,0.599047,676.406,519.66,0.698519,664.709,621.522,0.750573,615.6,384.458,0.61183,615.688,507.862,0.786258,619.578,623.512,0.768565,0.0,0.0,0.0,0.0,0.0,0.0,680.31,151.382,0.868942,631.283,151.322,0.855072,635.237,639.222,0.270151,613.714,635.24,0.298351,619.579,637.237,0.750957,666.59,662.653,0.414569,672.518,654.852,0.432067,662.639,635.286,0.649633
0,0.0,0.0,0.0,650.983,212.136,0.908132,709.652,212.181,0.820406,729.34,308.14,0.868026,723.38,366.81,0.727954,599.978,212.051,0.853574,572.62,288.548,0.92109,554.862,370.828,0.860714,648.901,382.489,0.668147,682.279,382.554,0.6141,674.405,498.109,0.685606,660.722,605.92,0.710069,613.709,380.585,0.61413,615.661,507.829,0.791449,619.646,629.412,0.768967,0.0,0.0,0.0,0.0,0.0,0.0,678.398,149.41,0.866556,627.393,151.318,0.842117,633.289,635.324,0.305628,617.572,637.242,0.324131,619.644,641.173,0.76537,658.774,648.949,0.318478,672.477,645.067,0.315242,652.895,619.626,0.592076
0,0.0,0.0,0.0,650.967,210.184,0.909638,707.742,210.156,0.826494,729.32,306.119,0.925838,725.403,357.075,0.797319,599.971,210.163,0.861724,574.488,290.456,0.888879,556.867,374.703,0.849862,649.018,382.485,0.65197,684.209,382.528,0.601946,680.309,492.284,0.783948,656.797,601.877,0.704734,615.674,380.558,0.624811,617.547,500.104,0.756668,619.662,629.392,0.741884,0.0,0.0,0.0,0.0,0.0,0.0,680.226,147.394,0.865585,627.448,149.361,0.868372,631.296,635.309,0.282516,615.654,641.117,0.353027,619.663,643.113,0.697423,666.612,660.718,0.36662,678.331,656.798,0.347211,650.899,609.818,0.654028
0,0.0,0.0,0.0,650.911,208.096,0.871765,705.778,208.091,0.771442,729.213,304.207,0.930405,727.236,364.876,0.830786,600.0,208.09,0.820784,574.499,290.416,0.899471,558.913,376.679,0.802202,649.014,378.612,0.614714,684.213,380.548,0.5781,678.329,486.354,0.564441,656.792,601.93,0.687474,617.52,378.59,0.610609,617.512,505.982,0.67601,623.47,635.281,0.755534,0.0,0.0,0.0,0.0,0.0,0.0,678.368,145.433,0.834078,629.332,147.383,0.862773,627.406,641.149,0.264282,613.731,646.968,0.382142,625.466,649.038,0.737346,684.224,666.534,0.493125,686.194,664.595,0.496575,650.937,609.8,0.61285
0,0.0,0.0,0.0,650.92,202.285,0.867748,703.857,202.262,0.769649,729.213,300.195,0.850512,727.395,366.772,0.901169,600.024,200.386,0.802067,574.517,290.443,0.892955,568.57,376.623,0.811346,649.055,380.587,0.649185,684.23,380.585,0.621638,684.3,484.425,0.680874,664.599,603.853,0.739188,617.52,380.567,0.615641,617.562,507.978,0.768881,621.568,635.258,0.739902,0.0,0.0,0.0,0.0,0.0,0.0,678.357,139.62,0.799477,629.33,143.517,0.809943,631.344,656.805,0.381725,617.609,651.001,0.49197,625.473,649.002,0.724577,693.999,662.666,0.577301,684.249,656.832,0.584999,652.865,611.766,0.598913
