,Nose_x,Nose_y,Nose_likelihood,Neck_x,Neck_y,Neck_likelihood,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_likelihood,Right_Elbow_x,Right_Elbow_y,Right_Elbow_likelihood,Right_Wrist_x,Right_Wrist_y,Right_Wrist_likelihood,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_likelihood,Left_Elbow_x,Left_Elbow_y,Left_Elbow_likelihood,Left_Wrist_x,Left_Wrist_y,Left_Wrist_likelihood,MidHip_x,MidHip_y,MidHip_likelihood,Right_Hip_x,Right_Hip_y,Right_Hip_likelihood,Right_Knee_x,Right_Knee_y,Right_Knee_likelihood,Right_Ankle_x,Right_Ankle_y,Right_Ankle_likelihood,Left_Hip_x,Left_Hip_y,Left_Hip_likelihood,Left_Knee_x,Left_Knee_y,Left_Knee_likelihood,Left_Ankle_x,Left_Ankle_y,Left_Ankle_likelihood,Right_Eye_x,Right_Eye_y,Right_Eye_likelihood,Left_Eye_x,Left_Eye_y,Left_Eye_likelihood,Right_Ear_x,Right_Ear_y,Right_Ear_likelihood,Left_Ear_x,Left_Ear_y,Left_Ear_likelihood,Left_BigToe_x,Left_BigToe_y,Left_BigToe_likelihood,Left_SmallToe_x,Left_SmallToe_y,Left_SmallToe_likelihood,Left_Heel_x,Left_Heel_y,Left_Heel_likelihood,Right_BigToe_x,Right_BigToe_y,Right_BigToe_likelihood,Right_SmallToe_x,Right_SmallToe_y,Right_SmallToe_likelihood,Right_Heel_x,Right_Heel_y,Right_Heel_likelihood
0,705.747,163.149,0.90006,654.869,196.368,0.706474,654.879,196.386,0.851373,652.892,272.805,0.873277,695.927,335.482,0.862951,654.87,194.483,0.577045,650.961,274.76,0.275379,692.042,306.178,0.743202,617.546,319.785,0.683793,619.615,319.85,0.722169,664.643,417.78,0.420107,635.346,541.208,0.363619,607.824,317.871,0.539745,631.276,443.262,0.736213,625.489,541.296,0.708103,697.959,153.35,0.881185,0.0,0.0,0.0,676.423,155.307,0.806372,0.0,0.0,0.0,692.038,568.629,0.529144,690.126,558.898,0.443319,617.529,556.839,0.758819,688.153,568.592,0.404495,680.274,570.555,0.397724,621.54,556.863,0.254221
0,698.06,164.999,0.947451,652.914,196.507,0.726721,650.906,196.412,0.894159,649.034,270.853,0.806464,686.219,335.562,0.815385,658.77,198.4,0.63492,650.909,272.852,0.766039,688.133,306.189,0.80069,615.683,319.813,0.679637,617.673,319.835,0.737221,670.56,429.601,0.69423,664.714,549.036,0.719141,611.74,319.81,0.53192,629.37,443.227,0.793325,619.509,545.13,0.843895,695.98,155.291,0.889088,0.0,0.0,0.0,668.614,155.268,0.812846,0.0,0.0,0.0,649.035,552.938,0.339437,646.967,543.224,0.266091,607.847,556.882,0.77817,711.651,558.832,0.701566,698.036,566.643,0.688035,656.792,558.859,0.679212
0,697.873,165.035,0.973849,651.023,198.348,0.705146,649.026,196.459,0.889527,646.932,270.888,0.800715,682.375,337.467,0.862075,658.75,198.445,0.60764,648.991,274.733,0.625303,682.268,308.092,0.811251,613.711,317.904,0.661339,615.639,319.792,0.730627,666.65,429.593,0.63892,680.405,549.036,0.681671,613.681,317.894,0.536121,621.566,437.402,0.773262,615.675,547.1,0.79213,694.018,157.229,0.854742,0.0,0.0,0.0,666.64,157.209,0.831041,0.0,0.0,0.0,654.892,554.959,0.555778,650.889,550.978,0.470009,603.832,556.96,0.799357,727.344,552.895,0.64074,717.531,556.852,0.658521,674.409,558.871,0.683454
0,695.906,165.069,0.948148,650.94,198.408,0.74675,648.905,196.469,0.875342,641.17,272.885,0.813645,682.2,337.433,0.897549,656.84,202.276,0.650553,650.87,272.828,0.638594,682.263,306.201,0.84256,609.79,319.818,0.631942,611.739,319.819,0.694824,666.625,433.504,0.688176,696.035,547.112,0.752332,609.783,319.846,0.520863,619.493,443.192,0.828752,607.855,549.041,0.782567,688.133,159.186,0.838703,696.009,163.001,0.0633601,664.688,159.161,0.860669,0.0,0.0,0.0,656.787,556.972,0.719497,649.018,554.922,0.671628,599.987,556.983,0.824719,743.054,539.29,0.763081,737.121,547.109,0.707478,692.023,560.822,0.730777
0,693.992,165.105,0.923421,648.995,200.322,0.737086,646.998,198.357,0.842831,637.258,272.866,0.849652,680.289,337.527,0.869692,652.872,202.306,0.666341,648.937,274.753,0.690268,680.394,306.229,0.863322,605.837,321.779,0.668314,607.823,321.787,0.702066,666.574,435.448,0.671757,709.671,541.249,0.75327,603.938,321.795,0.539142,615.663,445.121,0.824565,602.029,550.981,0.847389,684.306,161.072,0.866091,0.0,0.0,0.0,664.605,159.137,0.841171,0.0,0.0,0.0,648.974,558.9,0.761608,641.136,556.878,0.711233,590.176,558.825,0.784433,752.774,529.493,0.635907,744.966,539.287,0.707712,703.836,556.87,0.707203
0,692.043,165.067,0.918511,646.974,200.352,0.712919,643.109,198.421,0.811729,637.239,274.747,0.853404,678.381,337.452,0.866543,648.957,202.268,0.657776,646.936,272.874,0.648776,680.322,308.055,0.850584,603.878,321.762,0.682758,603.942,321.777,0.731494,666.656,429.504,0.640428,713.686,539.27,0.711217,601.965,321.764,0.534621,607.875,445.13,0.814984,599.95,550.995,0.797839,682.391,159.198,0.877901,0.0,0.0,0.0,662.691,159.198,0.836346,0.0,0.0,0.0,645.019,558.852,0.741908,635.311,556.843,0.758924,586.271,558.841,0.822443,760.608,523.643,0.637833,756.741,531.425,0.589268,711.735,552.99,0.665135
0,686.189,165.142,0.909482,645.032,204.243,0.717996,637.219,200.307,0.836571,635.364,274.801,0.857079,680.257,339.44,0.867163,649.024,208.1,0.717636,648.959,274.803,0.711681,682.231,310.088,0.855175,603.898,321.814,0.693401,601.98,321.83,0.732799,664.57,415.935,0.829039,617.628,400.251,0.428716,605.873,321.83,0.563145,605.884,441.32,0.791796,592.142,550.968,0.786625,682.183,161.125,0.917255,0.0,0.0,0.0,654.898,161.151,0.831887,0.0,0.0,0.0,635.29,560.796,0.78225,633.23,556.89,0.791711,584.237,557.001,0.812648,0.0,0.0,0.0,0.0,0.0,0.0,617.63,400.153,0.265468
0,684.2,167.027,0.920947,639.206,204.23,0.71379,635.294,200.311,0.857662,635.299,274.863,0.844742,680.246,339.46,0.858029,647.04,208.108,0.67954,646.942,274.805,0.693925,682.216,313.938,0.856738,601.951,321.86,0.691945,601.88,321.869,0.709837,664.597,419.769,0.777282,619.533,402.13,0.294589,603.881,323.729,0.56691,602.038,445.198,0.85587,586.318,552.955,0.850725,680.29,161.178,0.91981,0.0,0.0,0.0,652.879,162.993,0.883266,0.0,0.0,0.0,633.25,558.825,0.789078,625.445,556.844,0.732359,572.614,560.816,0.754197,0.0,0.0,0.0,0.0,0.0,0.0,619.475,402.096,0.161317
0,682.322,167.053,0.926933,643.097,206.238,0.739591,635.213,202.314,0.85083,635.262,276.799,0.838386,680.287,339.443,0.855726,650.878,208.202,0.758112,650.892,276.794,0.733055,682.302,317.851,0.875854,603.856,321.866,0.700399,599.949,321.872,0.69088,662.66,421.727,0.723695,615.643,402.091,0.2919,607.862,323.743,0.589333,601.859,445.214,0.836404,582.322,552.917,0.790491,680.219,161.176,0.905925,0.0,0.0,0.0,651.006,161.134,0.857934,0.0,0.0,0.0,625.461,558.822,0.735908,619.567,556.828,0.753669,570.516,558.862,0.799809,0.0,0.0,0.0,0.0,0.0,0.0,617.517,400.229,0.148759
0,682.281,168.977,0.915011,641.146,208.179,0.755726,633.349,206.21,0.863599,635.202,276.732,0.849176,680.352,341.386,0.842028,649.034,210.065,0.761197,650.897,278.68,0.736112,682.281,319.726,0.890352,601.981,323.727,0.689887,599.963,323.741,0.696008,654.872,425.606,0.736018,615.697,404.104,0.288599,605.844,323.741,0.573644,594.103,445.228,0.778904,574.497,552.904,0.806945,678.379,163.063,0.923057,0.0,0.0,0.0,650.903,163.047,0.899766,0.0,0.0,0.0,619.586,558.886,0.748584,615.639,556.879,0.72909,562.786,558.853,0.760144,0.0,0.0,0.0,0.0,0.0,0.0,617.542,406.026,0.207902
